650 阳原 131 县
651 怀安 131 县
652 万全 131 县
653 怀来 131 县
654 涿鹿 131 县
655 赤城 131 县
656 崇礼 131 县
657 双桥 132 区
658 双滦 132 区
659 鹰手营子 132 区
660 承德 132 县
661 兴隆 132 县
662 平泉 132 县
663 滦平 132 县
664 隆化 132 县
665 丰宁 132 自治县
666 宽城 132 自治县
667 围场 132 自治县
668 新华 133 区
669 运河 133 区
670 沧县 133 130921
671 青县 133 130922
672 东光 133 县
673 海兴 133 县
674 盐山 133 县
675 肃宁 133 县
676 南皮 133 县
677 吴桥 133 县
678 献县 133 130929
679 孟村 133 自治县
680 泊头 133 市
681 任丘 133 市
682 黄骅 133 市
683 河间 133 市
684 安次 134 区
685 广阳 134 区
686 固安 134 县
687 永清 134 县
688 香河 134 县
689 大城 134 县
690 文安 134 县
691 大厂 134 自治县
692 霸州 134 市
693 三河 134 市
694 桃城 135 区
695 枣强 135 县
696 武邑 135 县
697 武强 135 县
698 饶阳 135 县
699 安平 135 县
700 故城 135 县
701 景县 135 131127
702 阜城 135 县
703 冀州 135 市
704 深州 135 市
705 小店 136 区
706 迎泽 136 区
707 杏花岭 136 区
708 尖草坪 136 区
709 万柏林 136 区
710 晋源 136 区
711 清徐 136 县
712 阳曲 136 县
713 娄烦 136 县
714 古交 136 市
715 城区 137 140202
716 矿区 137 140203
717 南郊 137 区
718 新荣 137 区
719 阳高 137 县
720 天镇 137 县
721 广灵 137 县
722 灵丘 137 县
723 浑源 137 县
724 左云 137 县
725 大同 137 县
726 城区 138 140302
727 矿区 138 140303
728 郊区 138 140311
729 平定 138 县
730 盂县 138 140322
731 城区 139 140402
732 郊区 139 140411
733 长治 139 县
734 襄垣 139 县
735 屯留 139 县
736 平顺 139 县
737 黎城 139 县
738 壶关 139 县
739 长子 139 县
740 武乡 139 县
741 沁县 139 140430
742 沁源 139 县
743 潞城 139 县
744 城区 140 140502
745 沁水 140 县
746 阳城 140 县
747 陵川 140 县
748 泽州 140 县
749 高平 140 市
750 朔城 141 区
751 平鲁 141 区
752 山阴 141 县
753 应县 141 140622
754 右玉 141 县
755 怀仁 141 县
756 榆次 142 区
757 榆社 142 县
758 左权 142 县
759 和顺 142 县
760 昔阳 142 县
761 寿阳 142 县
762 太谷 142 县
763 祁县 142 140727
764 平遥 142 县
765 灵石 142 县
766 介休 142 市
767 盐湖 143 区
768 临猗 143 县
769 万荣 143 县
770 闻喜 143 县
771 稷山 143 县
772 新绛 143 县
773 绛县 143 140826
774 垣曲 143 县
775 夏县 143 140828
776 平陆 143 县
777 芮城 143 县
778 永济 143 市
779 河津 143 市
780 忻府 144 区
781 定襄 144 县
782 五台 144 县
783 代县 144 140923
784 繁峙 144 县
785 宁武 144 县
786 静乐 144 县
787 神池 144 县
788 五寨 144 县
789 岢岚 144 县
790 河曲 144 县
791 保德 144 县
792 偏关 144 县
793 原平 144 市
794 尧都 145 区
795 曲沃 145 县
796 翼城 145 县
797 襄汾 145 县
798 洪洞 145 县
799 古县 145 141025
800 安泽 145 县
801 浮山 145 县
802 吉县 145 141028
803 乡宁 145 县
804 大宁 145 县
805 隰县 145 141031
806 永和 145 县
807 蒲县 145 141033
808 汾西 145 县
809 侯马 145 市
810 霍州 145 市
811 离石 146 区
812 文水 146 县
813 交城 146 县
814 兴县 146 141123
815 临县 146 141124
816 柳林 146 县
817 石楼 146 县
818 岚县 146 141127
819 方山 146 县
820 中阳 146 县
821 交口 146 县
822 孝义 146 市
823 汾阳 146 市
824 新城 147 区
825 回民 147 区
826 玉泉 147 区
827 赛罕 147 区
828 土默特左 147 旗
829 托克托 147 县
830 和林格尔 147 县
831 清水河 147 县
832 武川 147 县
833 东河 148 区
834 昆都仑 148 区
835 青山 148 区
836 石拐 148 区
837 白云 148 区
838 九原 148 区
839 土默特右 148 旗
840 固阳 148 县
841 达尔罕茂明安 148 旗
842 海勃湾 149 区
843 海南 149 区
844 乌达 149 区
845 红山 150 区
846 元宝山 150 区
847 松山 150 区
848 阿鲁科尔沁 150 旗
849 巴林左 150 旗
850 巴林右 150 旗
851 林西 150 县
852 克什克腾 150 旗
853 翁牛特 150 旗
854 喀喇沁 150 旗
855 宁城 150 县
856 敖汉 150 旗
857 科尔沁 151 区
858 科尔沁左翼中 151 旗
859 科尔沁左翼后 151 旗
860 开鲁 151 县
861 库伦 151 旗
862 奈曼 151 旗
863 扎鲁特 151 旗
864 霍林郭勒 151 市
865 东胜 152 区
866 达拉特 152 旗
867 准格尔 152 旗
868 鄂托克前 152 旗
869 鄂托克 152 旗
870 杭锦 152 旗
871 乌审 152 旗
872 伊金霍洛 152 旗
873 海拉尔 153 区
874 阿荣 153 旗
875 莫力达瓦 153 自治旗
876 鄂伦春 153 自治旗
877 鄂温克族 153 自治旗
878 陈巴尔虎 153 旗
879 新巴尔虎左 153 旗
880 新巴尔虎右 153 旗
881 满洲里 153 市
882 牙克石 153 市
883 扎兰屯 153 市
884 额尔古纳 153 市
885 根河 153 市
886 临河 154 区
887 五原 154 县
888 磴口 154 县
889 乌拉特前 154 旗
890 乌拉特中 154 旗
891 乌拉特后 154 旗
892 杭锦后 154 旗
893 集宁 155 区
894 卓资 155 县
895 化德 155 县
896 商都 155 县
897 兴和 155 县
898 凉城 155 县
899 察哈尔右翼前 155 旗
900 察哈尔右翼中 155 旗
901 察哈尔右翼后 155 旗
902 四子王 155 旗
903 丰镇 155 市
904 乌兰浩特 156 市
905 阿尔山 156 市
906 科尔沁右翼前 156 旗
907 科尔沁右翼中 156 旗
908 扎赉特 156 旗
909 突泉 156 县
910 二连浩特 157 市
911 锡林浩特 157 市
912 阿巴嘎 157 旗
913 苏尼特左 157 旗
914 苏尼特右 157 旗
915 东乌珠穆沁 157 旗
916 西乌珠穆沁 157 旗
917 太仆寺 157 旗
918 镶黄 157 旗
919 正镶白 157 旗
920 正蓝 157 旗
921 多伦 157 县
922 阿拉善左 158 旗
923 阿拉善右 158 旗
924 额济纳 158 旗
925 和平 159 区
926 沈河 159 区
927 大东 159 区
928 皇姑 159 区
929 铁西 159 区
930 苏家屯 159 区
931 浑南 159 区
932 沈北新区 159 210113
933 于洪 159 区
934 辽中 159 县
935 康平 159 县
936 法库 159 县
937 新民 159 市
938 中山 160 区
939 西岗 160 区
940 沙河口 160 区
941 甘井子 160 区
942 旅顺口 160 区
943 金州 160 区
944 长海 160 县
945 瓦房店 160 市
946 普兰店 160 市
947 庄河 160 市
948 铁东 161 区
949 铁西 161 区
950 立山 161 区
951 千山 161 区
952 台安 161 县
953 岫岩 161 自治县
954 海城 161 市
955 新抚 162 区
956 东洲 162 区
957 望花 162 区
958 顺城 162 区
959 抚顺 162 县
960 新宾 162 自治县
961 清原 162 自治县
962 平山 163 区
963 溪湖 163 区
964 明山 163 区
965 南芬 163 区
966 本溪 163 自治县
967 桓仁 163 自治县
968 元宝 164 区
969 振兴 164 区
970 振安 164 区
971 宽甸 164 自治县
972 东港 164 市
973 凤城 164 市
974 古塔 165 区
975 凌河 165 区
976 太和 165 区
977 黑山 165 县
978 义县 165 210727
979 凌海 165 市
980 北镇 165 市
981 站前 166 区
982 西市 166 区
983 鲅鱼圈 166 区
984 老边 166 区
985 盖州 166 市
986 大石桥 166 市
987 海州 167 区
988 新邱 167 区
989 太平 167 区
990 清河门 167 区
991 细河 167 区
992 阜新 167 自治县
993 彰武 167 县
994 白塔 168 区
995 文圣 168 区
996 宏伟 168 区
997 弓长岭 168 区
998 辽阳 168 县
999 灯塔 168 市
1000 太子河 168 区
1001 双台子 169 区
1002 兴隆台 169 区
1003 大洼 169 县
1004 盘山 169 县
1005 银州 170 区
1006 清河 170 区
1007 铁岭 170 县
1008 西丰 170 县
1009 昌图 170 县
1010 调兵山 170 市
1011 开原 170 市
1012 双塔 171 区
1013 龙城 171 区
1014 朝阳 171 县
1015 建平 171 县
1016 喀喇沁左翼 171 自治县
1017 北票 171 市
1018 凌源 171 市
1019 连山 172 区
1020 龙港 172 区
1021 南票 172 区
1022 绥中 172 县
1023 建昌 172 县
1024 兴城 172 市
1025 南关 173 区
1026 宽城 173 区
1027 朝阳 173 区
1028 二道 173 区
1029 绿园 173 区
1030 双阳 173 区
1031 农安 173 县
1032 九台 173 区
1033 榆树 173 市
1034 德惠 173 市
1035 昌邑 174 区
1036 龙潭 174 区
1037 船营 174 区
1038 丰满 174 区
1039 永吉 174 县
1040 桦甸 174 市
1041 蛟河 174 市
1042 舒兰 174 市
1043 磐石 174 市
1044 铁西 175 区
1045 铁东 175 区
1046 梨树 175 县
1047 伊通 175 自治县
1048 公主岭 175 市
1049 双辽 175 市
1050 龙山 176 区
1051 西安 176 区
1052 东丰 176 县
1053 东辽 176 县
1054 东昌 177 区
1055 二道江 177 区
1056 通化 177 县
1057 辉南 177 县
1058 柳河 177 县
1059 梅河口 177 市
1060 集安 177 市
1061 浑江 178 区
1062 江源 178 区
1063 抚松 178 县
1064 靖宇 178 县
1065 长白 178 自治县
1066 临江 178 市
1067 宁江 179 区
1068 前郭尔罗斯 179 自治县
1069 长岭 179 县
1070 乾安 179 县
1071 扶余 179 市
1072 洮北 180 区
1073 镇赉 180 县
1074 洮南 180 市
1075 大安 180 市
1076 通榆 180 县
1077 延吉 181 市
1078 图们 181 市
1079 敦化 181 市
1080 珲春 181 市
1081 龙井 181 市
1082 和龙 181 市
1083 汪清 181 县
1084 安图 181 县
1085 道里 182 区
1086 南岗 182 区
1087 道外 182 区
1088 平房 182 区
1089 松北 182 区
1090 香坊 182 区
1091 呼兰 182 区
1092 阿城 182 区
1093 依兰 182 县
1094 方正 182 县
1095 宾县 182 230125
1096 巴彦 182 县
1097 木兰 182 县
1098 通河 182 县
1099 延寿 182 县
1100 双城 182 区
1101 尚志 182 市
1102 五常 182 市
1103 龙沙 183 区
1104 建华 183 区
1105 铁锋 183 区
1106 昂昂溪 183 区
1107 富拉尔基 183 区
1108 碾子山 183 区
1109 梅里斯 183 区
1110 龙江 183 县
1111 依安 183 县
1112 泰来 183 县
1113 甘南 183 县
1114 富裕 183 县
1115 克山 183 县
1116 克东 183 县
1117 拜泉 183 县
1118 讷河 183 市
1119 鸡冠 184 区
1120 恒山 184 区
1121 滴道 184 区
1122 梨树 184 区
1123 城子河 184 区
1124 麻山 184 区
1125 鸡东 184 县
1126 虎林 184 市
1127 密山 184 市
1128 向阳 185 区
1129 工农 185 区
1130 南山 185 区
1131 兴安 185 区
1132 东山 185 区
1133 兴山 185 区
1134 萝北 185 县
1135 绥滨 185 县
1136 尖山 186 区
1137 岭东 186 区
1138 四方台 186 区
1139 宝山 186 区
1140 集贤 186 县
1141 友谊 186 县
1142 宝清 186 县
1143 饶河 186 县
1144 萨尔图 187 区
1145 龙凤 187 区
1146 让胡路 187 区
1147 红岗 187 区
1148 大同 187 区
1149 肇州 187 县
1150 肇源 187 县
1151 林甸 187 县
1152 杜尔伯特 187 自治县
1153 伊春 188 区
1154 南岔 188 区
1155 友好 188 区
1156 西林 188 区
1157 翠峦 188 区
1158 新青 188 区
1159 美溪 188 区
1160 金山屯 188 区
1161 五营 188 区
1162 乌马河 188 区
1163 汤旺河 188 区
1164 带岭 188 区
1165 乌伊岭 188 区
1166 红星 188 区
1167 上甘岭 188 区
1168 嘉荫 188 县
1169 铁力 188 市
